Gender,Marital Status,Number of Dependents,Occupation,Income,Education Level,Customer Tenure,Customer Segment,Preferred Communication Channel,Credit Score,Credit History Length,Outstanding Loans,Churn Flag,Churn Reason,Balance,NumOfProducts,NumComplaints,Age,Days Since Churn,Debt-to-Income Ratio,Products per Tenure,Complaints per Product
1,0,5,338,65051.0,2,28,2,1,707.0,9,17609.43,0,2,244488.31,2.0,10.0,74.0,-1.0,0.2706977494927135,0.06896551724137931,3.3333333333333335
0,2,1,377,19533.96,1,3,2,1,476.0,21,6842.08,0,2,101909.49,2.0,7.0,53.0,-1.0,0.35024796569841965,0.5,2.3333333333333335
0,1,4,400,51892.68,1,4,1,1,478.0,29,46352.86,0,2,201876.46,2.0,3.0,63.0,-1.0,0.8932274604537586,0.4,1.0
1,2,5,397,34341.22,0,25,0,0,388.0,21,24326.99,1,4,25009.16,4.0,6.0,41.0,476.0,0.7083697559447235,0.15384615384615385,1.2
0,2,5,501,56449.23,3,5,1,0,427.0,21,45875.71,0,2,189087.62,1.0,3.0,58.0,-1.0,0.8126753425096762,0.16666666666666666,1.5
0,0,3,377,10410.93,0,23,1,1,424.0,21,23556.57,0,2,139907.45,4.0,7.0,52.0,-1.0,2.26245950558638,0.16666666666666666,1.4
1,1,5,18,63876.46,3,19,2,1,541.0,6,33984.85,0,2,110107.17,1.0,4.0,54.0,-1.0,0.5320319561861101,0.05,2.0
1,0,3,478,6606.14,2,9,1,1,559.0,29,4864.18,0,2,156059.85,3.0,2.0,51.0,-1.0,0.7362005345732041,0.3,0.5
1,1,2,190,66891.35,0,14,0,1,568.0,3,22744.09,0,2,99048.3,4.0,10.0,52.0,-1.0,0.34001033003026504,0.26666666666666666,2.0
0,2,5,124,16075.59,0,7,2,1,482.0,11,47079.81,1,4,19617.52,2.0,3.0,49.0,348.0,2.9284699056205326,0.25,1.0
0,1,2,360,88495.81,0,17,0,1,483.0,22,4174.2,0,2,88831.83,4.0,1.0,26.0,-1.0,0.04716780186766054,0.2222222222222222,0.2
1,1,2,541,55669.37,0,9,1,0,432.0,2,48851.28,1,0,15323.93,3.0,9.0,50.0,413.0,0.8775095261626606,0.3,2.25
0,1,0,528,5071.61,1,5,1,1,328.0,29,44149.27,0,2,28137.12,4.0,2.0,60.0,-1.0,8.703462320186254,0.6666666666666666,0.4
0,2,4,220,19776.52,1,6,1,0,415.0,11,24733.92,0,2,225478.28,4.0,2.0,33.0,-1.0,1.2506077607303645,0.5714285714285714,0.4
1,1,0,178,96792.21,0,22,0,0,779.0,14,22437.96,0,2,88440.33,2.0,6.0,59.0,-1.0,0.2318133679004963,0.08695652173913043,2.0
0,0,5,252,45064.12,1,26,2,0,415.0,17,13464.68,0,2,168572.41,1.0,8.0,64.0,-1.0,0.2987827392892774,0.037037037037037035,4.0
1,1,2,45,65053.37,3,6,1,1,418.0,14,1185.39,0,2,169802.57,1.0,8.0,36.0,-1.0,0.01822152762373996,0.14285714285714285,4.0
1,2,3,156,93414.12,3,23,1,0,805.0,17,7800.55,0,2,249417.13,3.0,7.0,54.0,-1.0,0.08350414793665095,0.125,1.75
0,0,2,587,57835.63,0,29,0,1,395.0,1,32659.12,0,2,115664.56,1.0,9.0,57.0,-1.0,0.5646788203254581,0.03333333333333333,4.5
0,2,3,18,93232.7,3,6,0,0,319.0,24,1884.58,1,3,27648.38,4.0,10.0,75.0,402.0,0.020213506489606226,0.5714285714285714,2.0
1,1,5,588,28754.52,1,4,1,0,429.0,5,12962.67,1,1,74968.69,1.0,8.0,20.0,420.0,0.45078892678692645,0.2,4.0
0,0,5,358,82267.53,2,13,2,1,518.0,9,1155.36,0,2,187067.54,4.0,10.0,36.0,-1.0,0.01404376618860213,0.2857142857142857,2.0
0,1,3,527,23341.3,1,9,1,0,562.0,21,28471.89,0,2,97327.67,4.0,7.0,31.0,-1.0,1.2197551226742867,0.4,1.4
0,0,0,360,84636.46,3,5,0,0,759.0,8,3075.66,0,2,85377.14,3.0,6.0,37.0,-1.0,0.036339228516545745,0.5,1.5
0,0,3,194,56740.23,2,27,1,0,433.0,19,5877.84,1,0,4388.01,1.0,6.0,19.0,401.0,0.10359028170520801,0.03571428571428571,3.0
0,2,2,383,96419.77,3,28,2,1,595.0,1,40266.56,0,2,138540.87,1.0,8.0,46.0,-1.0,0.41761292717326354,0.034482758620689655,4.0
1,0,0,277,48780.83,0,29,2,1,753.0,7,41464.58,0,2,189742.79,2.0,7.0,71.0,-1.0,0.850000502236181,0.06666666666666667,2.3333333333333335
1,0,2,354,52882.31,2,13,2,0,825.0,16,40403.4,0,2,131580.06,3.0,3.0,72.0,-1.0,0.7640104221918032,0.21428571428571427,0.75
0,2,5,264,62344.38,3,26,0,1,703.0,14,43193.14,0,2,210200.23,2.0,1.0,45.0,-1.0,0.6928041821222358,0.07407407407407407,0.3333333333333333
1,2,2,342,29482.65,0,7,0,0,668.0,18,26196.18,0,2,220971.39,4.0,6.0,42.0,-1.0,0.8884985407166345,0.5,1.2
1,0,2,277,23084.19,2,11,2,1,663.0,8,17394.58,0,2,196716.6,4.0,1.0,36.0,-1.0,0.7534952062339536,0.3333333333333333,0.2
0,1,0,619,83660.26,2,21,0,0,554.0,29,34906.8,0,2,106679.65,4.0,6.0,38.0,-1.0,0.4172397116658296,0.18181818181818182,1.2
1,2,0,325,31734.01,2,30,0,1,442.0,5,5685.38,0,2,124538.6,5.0,7.0,68.0,-1.0,0.17915166877212266,0.16129032258064516,1.1666666666666667
1,1,3,449,66313.58,3,4,0,1,740.0,22,13675.74,0,2,53288.09,4.0,10.0,43.0,-1.0,0.2062252373459954,0.8,2.0
1,1,1,618,51045.4,2,5,1,0,806.0,19,41753.39,0,2,43715.21,5.0,0.0,26.0,-1.0,0.8179497476805416,0.8333333333333334,0.0
1,0,3,320,62867.05,0,21,1,0,362.0,3,32672.93,0,2,68683.64,3.0,2.0,54.0,-1.0,0.5197064327587702,0.13636363636363635,0.5
1,0,2,291,27246.35,1,18,2,0,780.0,21,21068.25,0,2,174346.6,4.0,4.0,43.0,-1.0,0.7732219830552329,0.21052631578947367,0.8
0,2,2,130,75176.05,0,16,1,1,469.0,1,14053.48,0,2,112877.28,2.0,4.0,32.0,-1.0,0.18693843400346247,0.11764705882352941,1.3333333333333333
0,0,0,111,74027.23,2,29,1,0,843.0,11,14838.11,0,2,234128.54,4.0,2.0,47.0,-1.0,0.20043853540737097,0.13333333333333333,0.4
0,1,1,369,64396.45,0,30,0,0,343.0,14,44363.67,0,2,160620.08,3.0,10.0,76.0,-1.0,0.6889041413906917,0.0967741935483871,2.5
0,1,2,493,84351.77,1,4,0,0,767.0,19,40829.37,0,2,210343.21,2.0,10.0,57.0,-1.0,0.484031170523505,0.4,3.3333333333333335
0,1,1,507,12545.52,2,23,1,1,511.0,25,39964.48,0,2,144499.72,1.0,9.0,38.0,-1.0,3.185303972735069,0.041666666666666664,4.5
1,2,3,626,82527.41,0,18,0,1,827.0,29,43169.15,0,2,149694.83,5.0,4.0,69.0,-1.0,0.5230822937216408,0.2631578947368421,0.6666666666666666
1,2,1,193,66964.05,2,15,1,1,342.0,5,29419.83,1,4,15058.35,4.0,2.0,35.0,385.0,0.43933111376755485,0.25,0.4
1,0,3,75,79502.86,3,13,1,1,741.0,2,11651.25,1,3,21065.92,2.0,10.0,40.0,466.0,0.14654948828899628,0.14285714285714285,3.3333333333333335
0,0,4,173,94053.63,0,14,0,0,469.0,1,44640.92,0,2,53231.42,1.0,3.0,26.0,-1.0,0.4746275648524692,0.06666666666666667,1.5
0,2,5,92,69771.67,2,3,1,1,400.0,23,44407.36,1,0,36662.78,1.0,5.0,52.0,356.0,0.6364577993073792,0.25,2.5
0,2,5,544,34568.13,3,29,1,0,841.0,17,6993.19,0,2,37331.57,2.0,9.0,77.0,-1.0,0.20229580553516968,0.06666666666666667,3.0
0,1,5,235,63019.59,3,15,2,1,413.0,1,12625.76,0,2,166562.88,3.0,7.0,77.0,-1.0,0.2003434115738999,0.1875,1.75
0,1,4,629,89201.93,1,23,1,0,396.0,16,28169.78,0,2,190481.12,3.0,9.0,69.0,-1.0,0.31579433545512464,0.125,2.25
0,0,4,107,96009.23,3,9,0,1,780.0,29,11624.7,0,2,122999.28,1.0,10.0,58.0,-1.0,0.12107772265517958,0.1,5.0
0,2,3,289,24097.93,0,24,1,1,360.0,28,23551.15,0,2,248566.7,5.0,8.0,43.0,-1.0,0.977269530223956,0.2,1.3333333333333333
1,1,5,215,30655.87,0,30,0,1,542.0,22,33567.9,0,2,121873.6,1.0,6.0,64.0,-1.0,1.0949552253703656,0.03225806451612903,3.0
0,2,2,530,19935.13,1,4,0,0,697.0,28,18458.93,0,2,215275.57,5.0,5.0,66.0,-1.0,0.9259033724198227,1.0,0.8333333333333334
0,2,2,598,99354.06,2,4,2,0,471.0,15,20054.65,0,2,127186.27,3.0,2.0,47.0,-1.0,0.20184830042878543,0.6,0.5
0,2,2,32,48716.86,0,20,1,1,575.0,2,26068.15,0,2,10145.66,5.0,5.0,40.0,-1.0,0.5350840533635919,0.23809523809523808,0.8333333333333334
0,2,1,414,35695.28,2,18,2,0,313.0,8,40326.8,0,2,170568.83,4.0,10.0,48.0,-1.0,1.1297199596148395,0.21052631578947367,2.0
1,1,2,129,94524.33,2,17,0,1,612.0,4,16444.1,0,2,54259.63,4.0,10.0,64.0,-1.0,0.1739650102253015,0.2222222222222222,2.0
1,2,5,183,66606.15,2,23,0,1,775.0,26,28132.45,0,2,100973.4,2.0,2.0,42.0,-1.0,0.42236381529610567,0.08333333333333333,0.6666666666666666
0,0,1,61,53697.02,3,1,0,0,585.0,24,23793.81,0,2,62602.35,3.0,2.0,30.0,-1.0,0.44310404741180404,1.5,0.5
0,0,1,391,39281.84,0,4,0,1,804.0,27,42037.09,0,2,234257.13,4.0,2.0,62.0,-1.0,1.0701133115630133,0.8,0.4
0,0,5,339,96649.47,2,5,2,1,737.0,19,31658.04,0,2,88308.85,5.0,5.0,75.0,-1.0,0.3275518473940168,0.8333333333333334,0.8333333333333334
0,2,0,581,15908.6,2,24,1,1,442.0,5,19847.06,0,2,98471.33,5.0,0.0,65.0,-1.0,1.2474895660481722,0.2,0.0
0,2,0,95,93153.86,2,14,1,1,566.0,22,20491.68,0,2,91714.01,3.0,6.0,55.0,-1.0,0.21997435238483531,0.2,1.5
0,0,4,264,6026.31,1,26,1,0,442.0,23,25295.71,0,2,89103.65,2.0,10.0,75.0,-1.0,4.196849008927697,0.07407407407407407,3.3333333333333335
1,1,0,212,10686.19,0,10,2,0,664.0,23,21951.31,0,2,192874.3,3.0,6.0,64.0,-1.0,2.0539833202179434,0.2727272727272727,1.5
0,1,0,41,27764.84,1,20,1,1,452.0,20,11382.66,0,2,167650.01,5.0,7.0,61.0,-1.0,0.409951940946141,0.23809523809523808,1.1666666666666667
1,2,0,589,7785.21,0,19,1,0,828.0,25,8909.18,0,2,77153.62,5.0,10.0,35.0,-1.0,1.1442254961014409,0.25,1.6666666666666667
0,0,4,366,97760.94,3,9,2,0,502.0,15,27523.39,0,2,183750.47,2.0,7.0,41.0,-1.0,0.2815348181511128,0.2,2.3333333333333335
0,2,1,195,97314.84,1,16,1,0,344.0,21,8948.63,0,2,233572.74,4.0,10.0,66.0,-1.0,0.09195450607013206,0.23529411764705882,2.0
1,2,5,103,19756.83,0,30,1,1,669.0,5,15592.17,0,2,119728.67,2.0,7.0,32.0,-1.0,0.7891640934252394,0.06451612903225806,2.3333333333333335
1,2,5,553,91646.56,0,25,2,0,544.0,7,26116.54,1,4,41749.72,2.0,9.0,52.0,283.0,0.28496710659836444,0.07692307692307693,3.0
1,2,5,608,38239.8,0,11,1,1,724.0,17,27087.21,0,2,175258.58,2.0,9.0,61.0,-1.0,0.7083327231647872,0.16666666666666666,3.0
0,1,3,284,61483.52,3,15,1,1,433.0,18,41430.67,0,2,228706.48,1.0,10.0,68.0,-1.0,0.6738390411114863,0.0625,5.0
0,1,0,284,22120.0,1,2,1,0,822.0,20,47962.98,0,2,16181.94,5.0,9.0,46.0,-1.0,2.1682102979069664,1.6666666666666667,1.5
0,2,4,301,71929.07,0,10,0,0,363.0,8,11061.47,0,2,228320.31,5.0,10.0,60.0,-1.0,0.15378088746472787,0.45454545454545453,1.6666666666666667
0,2,2,334,17375.55,2,3,1,0,326.0,4,2371.33,0,2,166274.52,2.0,3.0,39.0,-1.0,0.1364672504035611,0.5,1.0
0,0,0,113,36857.03,0,4,0,0,459.0,20,13349.9,0,2,60303.78,5.0,10.0,67.0,-1.0,0.36219787112876084,1.0,1.6666666666666667
0,0,5,610,62183.26,2,15,0,1,321.0,9,47410.77,0,2,142878.13,5.0,9.0,31.0,-1.0,0.7624239638776757,0.3125,1.5
0,2,3,341,53966.73,1,20,0,0,509.0,22,20023.71,0,2,101514.83,2.0,1.0,37.0,-1.0,0.3710311699232115,0.09523809523809523,0.3333333333333333
0,0,5,350,74655.51,0,11,0,1,720.0,1,40244.12,0,2,106999.7,2.0,3.0,26.0,-1.0,0.5390570762013923,0.16666666666666666,1.0
0,1,4,629,96780.66,1,18,0,1,713.0,8,40952.27,0,2,158509.61,3.0,5.0,75.0,-1.0,0.4231408099427102,0.15789473684210525,1.25
1,0,1,90,15518.81,0,21,0,0,730.0,28,2741.71,0,2,51298.34,1.0,2.0,41.0,-1.0,0.17665873486853254,0.045454545454545456,1.0
0,0,5,68,34974.08,0,14,2,0,810.0,6,29664.13,0,2,30568.35,2.0,4.0,51.0,-1.0,0.8481504545522126,0.13333333333333333,1.3333333333333333
0,2,2,36,5724.91,3,3,0,0,364.0,19,20191.81,0,2,100316.87,2.0,6.0,35.0,-1.0,3.5263931846640975,0.5,2.0
1,1,1,422,18722.57,0,27,2,1,849.0,13,10388.37,0,2,98047.8,4.0,0.0,49.0,-1.0,0.5548284862341958,0.14285714285714285,0.0
0,0,1,62,45520.9,2,4,2,1,518.0,19,20770.86,0,2,237512.46,1.0,7.0,72.0,-1.0,0.45628280014674255,0.2,3.5
0,2,2,219,22043.1,3,8,2,1,688.0,23,41891.46,0,2,121364.42,5.0,8.0,66.0,-1.0,1.9003479389042874,0.5555555555555556,1.3333333333333333
1,0,4,335,35568.43,0,1,2,0,321.0,19,2746.66,0,2,108798.2,1.0,5.0,61.0,-1.0,0.07721967993302113,0.5,2.5
1,0,1,390,37041.13,3,15,2,0,443.0,14,38098.56,0,2,203305.67,3.0,6.0,36.0,-1.0,1.0285196882576677,0.1875,1.5
0,2,1,233,65366.29,2,9,2,0,821.0,8,29968.79,0,2,20829.25,4.0,7.0,33.0,-1.0,0.45846768314855946,0.4,1.4
1,2,0,471,43134.31,2,27,1,0,383.0,20,18595.03,1,4,71155.8,1.0,5.0,23.0,306.0,0.4310860406474417,0.03571428571428571,2.5
0,2,0,357,86572.22,1,21,0,0,544.0,8,43913.85,0,2,149305.59,3.0,10.0,38.0,-1.0,0.5072451966092979,0.13636363636363635,2.5
1,1,3,132,11014.97,1,4,2,1,447.0,5,26079.31,0,2,154284.74,4.0,6.0,38.0,-1.0,2.367409315747955,0.8,1.2
0,2,0,472,62838.56,2,15,1,0,718.0,20,36789.66,0,2,115780.09,1.0,5.0,64.0,-1.0,0.5854538128529226,0.0625,2.5
0,2,5,132,62651.09,1,1,0,1,467.0,23,39241.87,0,2,164512.77,1.0,1.0,49.0,-1.0,0.6263457452097768,0.5,0.5
0,0,3,243,23812.67,2,10,2,0,737.0,22,12026.69,0,2,160427.55,1.0,9.0,46.0,-1.0,0.505033033547538,0.09090909090909091,4.5
0,2,5,530,31953.06,1,16,0,1,721.0,16,49904.21,0,2,158058.58,5.0,9.0,65.0,-1.0,1.5617486479026452,0.29411764705882354,1.5
0,1,1,460,77327.93,2,1,0,0,818.0,14,37602.26,0,2,54991.36,4.0,0.0,60.0,-1.0,0.4862638083832274,2.0,0.0
1,2,5,314,89915.46,0,8,0,1,709.0,21,43330.72,0,2,118153.92,3.0,0.0,65.0,-1.0,0.4818997545054598,0.3333333333333333,0.0
0,0,5,397,64395.07,0,20,2,0,322.0,24,31481.92,1,3,9824.77,2.0,3.0,46.0,405.0,0.4888795232379864,0.09523809523809523,1.0
1,0,0,455,63337.14,3,30,2,0,739.0,13,40956.01,0,2,150844.06,1.0,6.0,41.0,-1.0,0.6466247666887598,0.03225806451612903,3.0
1,0,1,543,9755.06,3,21,2,0,541.0,1,25411.16,0,2,146139.38,3.0,7.0,37.0,-1.0,2.6046539279176226,0.13636363636363635,1.75
0,0,1,468,80995.71,3,7,1,1,626.0,26,47089.31,0,2,179520.61,2.0,3.0,58.0,-1.0,0.5813731199699345,0.25,1.0
0,2,4,497,22344.45,1,2,2,1,634.0,14,7073.74,0,2,76865.58,4.0,1.0,66.0,-1.0,0.3165628796913913,1.3333333333333333,0.2
0,2,2,442,48162.44,0,3,0,0,794.0,27,33389.15,0,2,213365.26,3.0,10.0,65.0,-1.0,0.6932467863591139,0.75,2.5
0,1,4,598,44633.26,3,29,0,1,440.0,19,7161.86,1,3,44517.27,1.0,10.0,30.0,400.0,0.16045656408328487,0.03333333333333333,5.0
0,1,2,47,95393.54,0,28,2,0,670.0,13,26533.16,0,2,71481.16,1.0,3.0,19.0,-1.0,0.2781412856542943,0.034482758620689655,1.5
1,0,2,278,97376.63,3,25,2,0,415.0,24,23415.2,0,2,70448.95,4.0,9.0,58.0,-1.0,0.24045769033401201,0.15384615384615385,1.8
0,1,2,598,36489.01,0,23,1,0,665.0,30,6959.26,0,2,112553.51,3.0,5.0,72.0,-1.0,0.19071685647660824,0.125,1.25
1,2,4,414,99756.53,3,1,0,0,443.0,17,42077.57,0,2,109118.97,1.0,9.0,46.0,-1.0,0.4217984346645311,0.5,4.5
0,1,5,433,77742.09,0,15,0,1,606.0,28,9971.84,0,2,169224.67,4.0,9.0,32.0,-1.0,0.128266576489306,0.25,1.8
0,1,2,21,66820.71,3,29,1,1,704.0,17,7507.32,0,2,204952.97,2.0,0.0,65.0,-1.0,0.11234851667220128,0.06666666666666667,0.0
0,1,4,18,31157.61,1,6,1,0,770.0,1,8756.14,0,2,245570.15,1.0,1.0,33.0,-1.0,0.281018312434348,0.14285714285714285,0.5
0,1,5,265,30073.55,2,2,2,0,466.0,30,27659.1,0,2,94830.8,2.0,7.0,36.0,-1.0,0.919684583809234,0.6666666666666666,2.3333333333333335
1,2,5,227,83956.1,2,4,1,1,483.0,18,2567.06,0,2,108300.46,5.0,7.0,51.0,-1.0,0.03057585362047998,1.0,1.1666666666666667
0,1,1,383,33605.91,1,22,2,0,828.0,8,48369.19,0,2,169097.16,2.0,4.0,56.0,-1.0,1.4392632348525942,0.08695652173913043,1.3333333333333333
0,2,2,450,54823.82,0,22,1,0,416.0,22,19758.8,0,2,141682.56,4.0,5.0,27.0,-1.0,0.3603988120708832,0.17391304347826086,1.0
1,0,1,614,9488.77,1,21,2,1,700.0,27,43038.08,0,2,220274.61,5.0,7.0,58.0,-1.0,4.535207913363548,0.22727272727272727,1.1666666666666667
0,2,5,163,94884.83,3,10,2,0,655.0,17,9957.18,0,2,109025.02,3.0,8.0,36.0,-1.0,0.10493853507947393,0.2727272727272727,2.0
1,0,0,414,27312.31,2,28,1,1,462.0,15,7845.0,0,2,185137.59,1.0,8.0,70.0,-1.0,0.287222603192363,0.034482758620689655,4.0
1,0,1,255,59761.33,0,4,1,0,616.0,14,7682.82,0,2,126975.46,4.0,4.0,37.0,-1.0,0.12855623266361937,0.8,0.8
1,0,0,29,95115.39,0,22,1,0,318.0,28,33700.8,0,2,178832.0,2.0,2.0,58.0,-1.0,0.35431117602339623,0.08695652173913043,0.6666666666666666
1,0,0,459,50176.61,2,1,0,1,727.0,22,9478.13,0,2,144967.01,3.0,3.0,43.0,-1.0,0.18889161919031217,1.5,0.75
0,0,3,580,49156.62,0,19,2,1,810.0,11,24343.95,0,2,233050.89,2.0,1.0,49.0,-1.0,0.4952223073452295,0.1,0.3333333333333333
1,1,5,567,63896.09,2,23,1,0,595.0,28,33883.0,0,2,227918.84,2.0,3.0,23.0,-1.0,0.5302745398890623,0.08333333333333333,1.0
1,2,4,73,73343.66,3,21,2,0,788.0,4,49428.34,0,2,203283.3,2.0,2.0,26.0,-1.0,0.6739187283709542,0.09090909090909091,0.6666666666666666
1,1,0,238,94674.12,2,5,2,0,496.0,14,11716.57,0,2,198130.0,2.0,6.0,54.0,-1.0,0.12375553366079706,0.3333333333333333,2.0
1,1,1,218,37580.89,1,29,1,0,846.0,20,7317.89,0,2,77118.3,1.0,4.0,43.0,-1.0,0.19471852001056894,0.03333333333333333,2.0
1,1,2,570,45631.01,0,20,1,1,697.0,13,14763.81,0,2,248555.95,5.0,7.0,19.0,-1.0,0.323540646138533,0.23809523809523808,1.1666666666666667
1,2,1,309,16425.2,1,24,2,1,655.0,26,6060.91,0,2,205293.56,3.0,7.0,32.0,-1.0,0.3689782177253412,0.12,1.75
1,0,0,245,49061.32,1,12,2,1,738.0,24,37646.78,0,2,138754.88,5.0,2.0,58.0,-1.0,0.767325719615379,0.38461538461538464,0.3333333333333333
1,2,5,129,46188.39,3,7,0,1,425.0,7,23119.54,0,2,64174.6,4.0,4.0,58.0,-1.0,0.5005378940921281,0.5,0.8
1,2,3,363,48372.11,2,9,0,1,509.0,30,31968.53,0,2,219802.41,1.0,9.0,45.0,-1.0,0.6608739855676015,0.1,4.5
1,1,1,524,46225.01,1,24,1,0,731.0,25,33377.65,0,2,217656.38,4.0,10.0,27.0,-1.0,0.722053449994927,0.16,2.0
1,1,1,543,55373.59,2,20,1,1,659.0,13,8556.85,0,2,209221.75,4.0,1.0,52.0,-1.0,0.15452665202577573,0.19047619047619047,0.2
1,0,1,90,44284.06,0,21,1,0,746.0,25,33721.84,0,2,66577.89,1.0,0.0,75.0,-1.0,0.761472153362782,0.045454545454545456,0.0
1,2,3,527,97394.47,2,17,2,1,484.0,17,20410.77,0,2,59286.54,2.0,1.0,53.0,-1.0,0.20956590691538324,0.1111111111111111,0.3333333333333333
0,1,2,562,32950.2,2,9,2,0,494.0,16,12675.37,0,2,136725.56,2.0,0.0,23.0,-1.0,0.3846709679768871,0.2,0.0
1,1,5,52,37901.38,0,9,2,0,306.0,19,21108.67,1,0,3327.13,4.0,9.0,23.0,404.0,0.5569220191449719,0.4,1.8
0,0,2,92,56450.63,0,3,0,0,349.0,28,32027.53,0,2,176944.15,3.0,7.0,48.0,-1.0,0.5673446453184788,0.75,1.75
1,2,5,267,59629.81,1,11,2,0,574.0,21,24271.86,0,2,102041.53,1.0,1.0,69.0,-1.0,0.4070355576253283,0.08333333333333333,0.5
0,0,4,456,23998.06,3,15,0,0,368.0,8,16600.2,0,2,14409.58,4.0,1.0,32.0,-1.0,0.6917020916652569,0.25,0.2
0,2,5,364,91004.93,1,18,1,1,391.0,5,35836.92,1,4,5641.59,3.0,1.0,67.0,462.0,0.3937866466503886,0.15789473684210525,0.25
1,2,1,73,30786.24,0,18,2,0,766.0,13,23282.76,0,2,22421.88,2.0,3.0,44.0,-1.0,0.7562470685907537,0.10526315789473684,1.0
1,0,1,340,28600.58,3,14,2,0,659.0,8,32368.32,0,2,205925.46,4.0,4.0,43.0,-1.0,1.1316969202400706,0.26666666666666666,0.8
1,2,4,178,6970.2,2,2,0,1,314.0,13,48075.97,1,4,58.56,3.0,4.0,32.0,487.0,6.896369348175351,1.0,1.0
1,0,5,47,31368.56,2,14,0,0,560.0,21,4346.77,0,2,248713.93,4.0,6.0,43.0,-1.0,0.13856649567287524,0.26666666666666666,1.2
1,1,1,272,62652.17,2,19,1,1,812.0,24,49695.52,0,2,37640.55,4.0,5.0,51.0,-1.0,0.7931844470120186,0.2,1.0
1,2,2,625,60547.28,2,13,0,1,627.0,23,44662.02,0,2,121316.68,5.0,1.0,71.0,-1.0,0.7376265684177982,0.35714285714285715,0.16666666666666666
0,2,4,120,84354.95,1,8,2,1,577.0,22,18865.91,0,2,3537.31,5.0,5.0,65.0,-1.0,0.2236464647721945,0.5555555555555556,0.8333333333333334
1,0,1,186,84223.28,2,4,1,0,550.0,17,4379.73,0,2,159608.99,4.0,2.0,31.0,-1.0,0.05200080071922253,0.8,0.4
1,2,5,222,46223.95,2,22,1,0,776.0,9,47621.24,0,2,106647.23,3.0,2.0,40.0,-1.0,1.0302064145012597,0.13043478260869565,0.5
1,1,2,410,32323.29,2,8,1,1,511.0,25,34706.95,0,2,223620.1,3.0,10.0,21.0,-1.0,1.0737111317835595,0.3333333333333333,2.5
0,1,1,548,54577.77,2,19,2,0,693.0,3,31864.85,1,3,16479.14,1.0,2.0,57.0,285.0,0.5838323216151629,0.05,1.0
1,1,0,34,59844.8,2,15,2,0,301.0,13,8307.98,1,4,2414.21,4.0,5.0,50.0,282.0,0.13882310872275078,0.25,1.0
0,1,5,251,95118.08,3,12,2,1,654.0,8,28587.73,0,2,124051.77,4.0,8.0,72.0,-1.0,0.3005467462469149,0.3076923076923077,1.6
1,0,0,328,38028.52,3,9,1,0,359.0,3,26576.16,0,2,235943.12,2.0,4.0,60.0,-1.0,0.6988297512038018,0.2,1.3333333333333333
1,0,3,100,52492.76,0,4,1,1,378.0,7,21218.18,1,0,68134.05,4.0,10.0,59.0,318.0,0.4042038520387947,0.8,2.0
1,2,3,51,74602.44,3,14,0,0,485.0,2,20414.94,0,2,33686.39,4.0,1.0,21.0,-1.0,0.27364609460368045,0.26666666666666666,0.2
1,0,5,213,52825.77,1,21,1,1,517.0,21,11083.68,0,2,158523.68,2.0,3.0,66.0,-1.0,0.20981180564323734,0.09090909090909091,1.0
0,1,1,611,84674.73,2,15,0,0,581.0,27,44842.74,0,2,162227.13,1.0,9.0,49.0,-1.0,0.5295819711267916,0.0625,4.5
1,2,1,241,57062.04,3,7,2,0,754.0,2,5166.71,0,2,224068.2,1.0,9.0,28.0,-1.0,0.09054389671493142,0.125,4.5
0,2,5,607,36004.37,1,13,1,1,813.0,22,28541.17,0,2,159653.14,2.0,10.0,50.0,-1.0,0.7926920345492907,0.14285714285714285,3.3333333333333335
1,0,5,532,75781.3,2,24,1,0,382.0,21,44900.92,0,2,83523.26,3.0,1.0,39.0,-1.0,0.5924987760994321,0.12,0.25
1,1,3,587,42075.23,0,22,1,1,570.0,24,30297.56,0,2,198817.04,5.0,8.0,26.0,-1.0,0.7200635608275742,0.21739130434782608,1.3333333333333333
1,1,1,27,30169.33,1,18,2,0,592.0,20,43208.86,0,2,38147.07,3.0,4.0,32.0,-1.0,1.4321639836223203,0.15789473684210525,1.0
0,1,3,603,27569.9,1,14,2,0,307.0,28,41963.99,1,3,19287.11,5.0,10.0,74.0,376.0,1.5220391789894416,0.3333333333333333,1.6666666666666667
1,1,2,559,6375.38,3,22,2,1,588.0,7,34796.31,0,2,221009.17,5.0,4.0,22.0,-1.0,5.4570634121554855,0.21739130434782608,0.6666666666666666
1,2,3,76,18237.27,2,10,0,0,559.0,20,2980.59,0,2,116004.9,1.0,0.0,36.0,-1.0,0.16342503976528475,0.09090909090909091,0.0
0,1,4,508,8128.84,3,30,0,0,648.0,22,32895.86,0,2,245291.17,2.0,0.0,76.0,-1.0,4.046310874506755,0.06451612903225806,0.0
0,2,2,89,30617.04,1,15,0,0,646.0,4,19949.95,0,2,129990.54,4.0,2.0,61.0,-1.0,0.651575019171704,0.25,0.4
1,2,1,478,71030.31,2,8,1,1,508.0,9,34305.74,1,4,16921.8,1.0,1.0,72.0,341.0,0.4829664552153128,0.1111111111111111,0.5
1,2,3,279,10664.61,2,17,1,1,495.0,29,6694.71,0,2,247855.97,2.0,9.0,55.0,-1.0,0.6276912431637759,0.1111111111111111,3.0
1,0,2,148,83059.69,0,25,1,1,407.0,23,17817.47,1,3,14106.44,3.0,3.0,35.0,287.0,0.21451146143861796,0.11538461538461539,0.75
